"pairId:INTEGER","amzn.id:INTEGER","bnn.id:INTEGER","amzn.ISBN_13:INTEGER","amzn.Title:TEXT","amzn.Author:TEXT","amzn.Price:FLOAT","amzn.Publisher:TEXT","amzn.Publication_date:TEXT","amzn.Pages:INTEGER","bnn.ISBN_13:TEXT","bnn.Title:TEXT","bnn.Author:TEXT","bnn.Price:FLOAT","bnn.Publisher:TEXT","bnn.Publication Year:TEXT","bnn.Pages:INTEGER",
"2950","1389","1430","9780133831719","The Sketchnote Workbook: Advanced techniques for taking visual notes you can use anywhere","Mike Rohde","25.29","Peachpit Press","08/22/2014","224","9780321963543","Apple Pro Training Series: OS X Server Essentials 10.9: Using and Supporting OS X Server on Mavericks","Arek Dreyer","53.13","Peachpit Press","1/13/2014","624"
"2963","1431","2271","9780321822499","Adobe InDesign CS6 Classroom in a Book","Adobe Creative Team","29.86","Adobe Press","06/14/2012","432","9780321883728","Adobe Premiere Elements 11 Classroom in a Book","Sandee Adobe Creative Team","35.49","Adobe Press","11/19/2012","336"
"3024","1433","2164","9781118582305","Cool Infographics: Effective Communication with Data Visualization and Design","Randy Krum","24.73","Wiley","10/28/2013","368","9781118350638","Fabricated: The New World of 3D Printing","Hod Lipson","15.82","Wiley","2/11/2013","320"
"3047","1433","3025","9781118582305","Cool Infographics: Effective Communication with Data Visualization and Design","Randy Krum","24.73","Wiley","10/28/2013","368","9781118213704","PHP, MySQL, JavaScript & HTML5 All-in-One For Dummies","Steve Suehring","26.87","Wiley","4/1/2013","720"
"3086","1438","1396","9781118026472","The Web Application Hacker's Handbook: Finding and Exploiting Security Flaws","Dafydd Stuttard","30.27","Wiley","09/27/2011","912","9781118004661","TI-Nspire For Dummies","Jeff McCalla","14.46","Wiley","6/7/2011","392"
"3151","1448","880","9781782162148","Machine Learning with R","Brett Lantz","49.49","Packt Publishing","10/25/2013","396","9781783283958","Image Processing with ImageJ","Javier Pascau","28.9","Packt Publishing","9/20/2013","140"
"3163","1448","1996","9781782162148","Machine Learning with R","Brett Lantz","49.49","Packt Publishing","10/25/2013","396","9781849519021","CentOS 6 Linux Server Cookbook","Jonathan Hobson","48.18","Packt Publishing","3/28/2013","374"
"3177","1456","3087","9781285088457","Microsoft Office 2013: Illustrated Introductory, First Course","David W. Beskeen","147.58","Cengage Learning","04/02/2013","728","9781285093123","Microsoft Word 2013: Illustrated Introductory","Jennifer Duffy","0.0","Cengage Learning","7/23/2013","264"
"3268","1501","758","9781118218549","Linux Bible","Christopher Negus","32.0","Wiley","09/11/2012","864","9781118314418","Beginning Visual C# 2012 Programming","Karli Watson","30.05","Wiley","12/26/2012","912"
"3287","1501","1391","9781118218549","Linux Bible","Christopher Negus","32.0","Wiley","09/11/2012","864","9781118340516","Renegades Write the Rules: How the Digital Royalty Use Social Media to Innovate","Amy Jo Martin","19.15","Wiley","10/2/2012","224"
"3339","1503","1679","9780321711052","Speedliter's Handbook: Learning to Craft Light with Canon Speedlites","Syl Arena","31.89","Peachpit Press","12/29/2010","432","9780321734815","Adobe Illustrator CS5: Learn by Video","Video2Brain","41.5","Peachpit Press","10/22/2010","104"
"3351","1518","2493","9780133904390","Adobe InDesign CC Classroom in a Book (2014 release)","Kelly Kordes Anton","41.52","Adobe Press","07/26/2014","432","9780133927054","Adobe Premiere Pro CC Classroom in a Book (2014 release)","Maxim Jago","37.7","Adobe Press","9/17/2014","504"
"3386","1537","1182","9781118456149","Internet, Phone, Mail, and Mixed-Mode Surveys: The Tailored Design Method","Jolene D. Smyth","59.83","Wiley","08/18/2014","509","9781118921661","Raspberry Pi User Guide","Eben Upton","14.85","Wiley","11/3/2014","312"
"3387","1537","1299","9781118456149","Internet, Phone, Mail, and Mixed-Mode Surveys: The Tailored Design Method","Jolene D. Smyth","59.83","Wiley","08/18/2014","509","9781118749920","Applied Mathematics for Science and Engineering","Larry A. Glasgow","100.05","Wiley","9/15/2014","256"
"3406","1537","2938","9781118456149","Internet, Phone, Mail, and Mixed-Mode Surveys: The Tailored Design Method","Jolene D. Smyth","59.83","Wiley","08/18/2014","509","9781118098783","Java eLearning Kit For Dummies","John Paul Mueller","26.67","Wiley","4/21/2014","448"
"3409","1546","3","9780321963550","Apple Pro Training Series: OS X Support Essentials 10.9: Supporting and Troubleshooting OS X Mavericks","Kevin M. White","49.35","Peachpit Press","01/09/2014","936","9780321968135","Exposure: From Snapshots to Great Shots","Jeff Revell","17.51","Peachpit Press","3/24/2014","264"
"3439","1573","876","9780470639535","Social Engineering: The Art of Human Hacking","Christopher Hadnagy","21.1","Wiley","12/03/2010","416","9783527327980","Biogas from Waste and Renewable Resources: An Introduction","Dieter Deublein","0.0","Wiley","12/28/2010","578"
"3444","1573","1103","9780470639535","Social Engineering: The Art of Human Hacking","Christopher Hadnagy","21.1","Wiley","12/03/2010","416","9780470532867","Mastering Microsoft Windows Server 2008 R2","Mark Minasi","36.8","Wiley","2/2/2010","1488"
"3476","1573","3036","9780470639535","Social Engineering: The Art of Human Hacking","Christopher Hadnagy","21.1","Wiley","12/03/2010","416","9780470487716","Outlook 2010 For Dummies","Bill Dyszel","14.86","Wiley","5/3/2010","384"
"3508","1590","581","9781118582695","Management Science: The Art of Modeling with Spreadsheets","Stephen G. Powell","166.97","Wiley","10/07/2013","544","9781118289389","HTML5 and CSS3 All-in-One For Dummies","Andy Harris","24.98","Wiley","12/16/2013","1104"
"3525","1590","1438","9781118582695","Management Science: The Art of Modeling with Spreadsheets","Stephen G. Powell","166.97","Wiley","10/07/2013","544","9781118692905","iPhone For Seniors For Dummies","Nancy C. Muir","14.86","Wiley","10/28/2013","448"
"3528","1590","1514","9781118582695","Management Science: The Art of Modeling with Spreadsheets","Stephen G. Powell","166.97","Wiley","10/07/2013","544","9781119979258","CMOS Sigma-Delta Converters: Practical Design Guide","Jose de la Rosa","103.06","Wiley","5/6/2013","426"
"3621","1631","2965","9780470099513","Data Analysis Using SQL and Excel","Gordon S. Linoff","38.92","Wiley","10/01/2007","645","9780471758235","Urban Transit Systems and Technology","Vukan R. Vuchic","0.0","Wiley","3/5/2007","624"
"3638","1640","44","9780470973929","The R Book","Michael J. Crawley","81.81","Wiley","12/26/2012","1076","9781118197875","Teach Yourself VISUALLY WordPress","Janet Majure","17.95","Wiley","4/10/2012","320"
"3644","1640","283","9780470973929","The R Book","Michael J. Crawley","81.81","Wiley","12/26/2012","1076","9781119943402","Global Networks: Engineering, Operations and Design","G. Keith Cambron","100.65","Wiley","12/17/2012","414"
"3647","1640","319","9780470973929","The R Book","Michael J. Crawley","81.81","Wiley","12/26/2012","1076","9781118255940","Autodesk Revit Architecture 2013: No Experience Required","Eric Wing","33.74","Wiley","7/10/2012","1056"
"3653","1640","657","9780470973929","The R Book","Michael J. Crawley","81.81","Wiley","12/26/2012","1076","9781118420638","iMac Portable Genius","Guy Hart-Davis (With)","17.51","Wiley","10/9/2012","448"
"3675","1640","1391","9780470973929","The R Book","Michael J. Crawley","81.81","Wiley","12/26/2012","1076","9781118340516","Renegades Write the Rules: How the Digital Royalty Use Social Media to Innovate","Amy Jo Martin","19.15","Wiley","10/2/2012","224"
"3720","1640","3126","9780470973929","The R Book","Michael J. Crawley","81.81","Wiley","12/26/2012","1076","9781118123881","Adobe Photoshop CS6 Bible","Brad Dayley","31.11","Wiley","5/8/2012","1104"
"3776","1681","1195","9780470463635","Categorical Data Analysis","Alan Agresti","90.95","Wiley","12/03/2012","744","9781118135273","Windows 8 Simplified","Paul McFedries","15.45","Wiley","9/25/2012","272"
"3802","1681","2212","9780470463635","Categorical Data Analysis","Alan Agresti","90.95","Wiley","12/03/2012","744","9781118105023","Scenario-Based Training with X-Plane and Microsoft Flight Simulator: Using PC-Based Flight Simulations Based on FAA-Industry Training Standards","Bruce Williams","27.03","Wiley","1/18/2012","624"
"3808","1681","2410","9780470463635","Categorical Data Analysis","Alan Agresti","90.95","Wiley","12/03/2012","744","9780813808949","Handbook of Fruits and Fruit Processing","Nirmal Sinha (Editor)","196.55","Wiley","9/25/2012","712"
"3937","1693","424","9781118921661","Raspberry Pi User Guide","Gareth Halfacree","14.71","Wiley","09/02/2014","312","9781118723159","iPad mini For Dummies","Edward C. Baig","17.19","Wiley","2/10/2014","416"
"4008","1696","385","9780321808301","Content Strategy for the Web, 2nd Edition","Kristina Halvorson","22.63","New Riders","02/20/2012","216","9780321821683","Implementing Responsive Design: Building sites for an anywhere, everywhere web","Tim Kadlec","32.28","New Riders","8/14/2012","288"
"4019","1700","2382","9780321929662","Color Correction Handbook: Professional Techniques for Video and Cinema (2nd Edition) (Digital Video & Audio Editing Courses)","Alexis Van Hurkman","44.83","Peachpit Press","11/29/2013","672","9780321908568","The iPhone Book: Covers iPhone 5, iPhone 4S, and iPhone 4","Scott Kelby","18.18","Peachpit Press","1/4/2013","374"
"4063","1711","1278","9781118232606","Content Rules: How to Create Killer Blogs, Podcasts, Videos, Ebooks, Webinars (and More) That Engage Customers and Ignite Your Business","Ann Handley","11.9","Wiley","05/22/2012","320","9781118209202","MacBook For Dummies","Mark L. Chambers","18.49","Wiley","12/4/2012","456"
"4070","1711","1403","9781118232606","Content Rules: How to Create Killer Blogs, Podcasts, Videos, Ebooks, Webinars (and More) That Engage Customers and Ignite Your Business","Ann Handley","11.9","Wiley","05/22/2012","320","9781118176719","Virtualization Essentials","Matthew Portnoy","29.39","Wiley","5/1/2012","304"
"4095","1711","2582","9781118232606","Content Rules: How to Create Killer Blogs, Podcasts, Videos, Ebooks, Webinars (and More) That Engage Customers and Ignite Your Business","Ann Handley","11.9","Wiley","05/22/2012","320","9781118130582","Mastering Autodesk Maya 2013","Todd Palamar","47.95","Wiley","6/19/2012","1008"
"4097","1711","2653","9781118232606","Content Rules: How to Create Killer Blogs, Podcasts, Videos, Ebooks, Webinars (and More) That Engage Customers and Ignite Your Business","Ann Handley","11.9","Wiley","05/22/2012","320","9781118270035","Building Websites All-in-One For Dummies","David Karlins","20.81","Wiley","8/14/2012","816"
"4189","1726","1182","9781118809990","Threat Modeling: Designing for Security","Adam Shostack","49.56","Wiley","02/17/2014","624","9781118921661","Raspberry Pi User Guide","Eben Upton","14.85","Wiley","11/3/2014","312"
"4217","1736","2068","9780735676343","Microsoft Excel 2013 Building Data Models with PowerPivot (Business Skills)","Alberto Ferrari","23.16","Microsoft Press","03/25/2013","500","9780735669352","Microsoft Outlook 2013 Plain & Simple","Jim Boyce","18.06","Microsoft Press","3/29/2013","288"
"4264","1803","1410","9781430218333","Pro Git","Scott Chacon","24.11","Apress","08/26/2009","288","9781430218210","Foundation Game Design with Flash","Rex van der Spuy","0.0","Apress","5/25/2009","650"
"4348","1834","3182","9781455584291","In Real Life: Love, Lies & Identity in the Digital Age","Nev Schulman","14.4","Grand Central Publishing","09/02/2014","256","9781455573073","The End of Always: A Novel","Randi Davenport","17.5","Grand Central Publishing","5/6/2014","336"
"4378","1847","284","9781118729168","Effective Project Management: Traditional, Agile, Extreme","Robert K. Wysocki","53.92","Wiley","12/16/2013","768","9781118329580","Windows For Tablets For Dummies","Andy Rathbone","15.6","Wiley","4/1/2013","312"
"4408","1847","1737","9781118729168","Effective Project Management: Traditional, Agile, Extreme","Robert K. Wysocki","53.92","Wiley","12/16/2013","768","9781118365984","Digital SLR Video and Filmmaking For Dummies","John Carucci","18.45","Wiley","2/18/2013","416"
"4423","1847","2143","9781118729168","Effective Project Management: Traditional, Agile, Extreme","Robert K. Wysocki","53.92","Wiley","12/16/2013","768","9781118711057","Laptops For Seniors For Dummies","Nancy C. Muir","15.29","Wiley","10/14/2013","480"
"4439","1847","2680","9781118729168","Effective Project Management: Traditional, Agile, Extreme","Robert K. Wysocki","53.92","Wiley","12/16/2013","768","9781118556832","Mastering Microsoft Exchange Server 2013","David Elfassy","38.26","Wiley","11/18/2013","816"
"4508","1858","1947","9781118645215","Lightroom 5: Streamlining Your Digital Photography Process","Nat Coalson","28.58","Wiley","07/29/2013","512","9781118677797","iPhone 5S and iPhone 5C Portable Genius","Paul McFedries","16.31","Wiley","10/21/2013","352"
"4525","1858","2401","9781118645215","Lightroom 5: Streamlining Your Digital Photography Process","Nat Coalson","28.58","Wiley","07/29/2013","512","9781118646144","Dreamweaver CC For Dummies","Janine Warner","21.82","Wiley","5/28/2013","416"
"4546","1865","887","9780538746311","Spreadsheet Modeling & Decision Analysis: A Practical Introduction to Management Science (with Essential Resources Printed Access Card)","Cliff Ragsdale","285.75","Cengage Learning","12/06/2010","792","9780538747141","Microsoft Word 2010: Illustrated Complete","Jennifer Duffy","0.0","Cengage Learning","9/30/2010","520"
"4563","1870","3087","9781285081953","Java Programming","Joyce Farrell","142.71","Cengage Learning","01/31/2013","1120","9781285093123","Microsoft Word 2013: Illustrated Introductory","Jennifer Duffy","0.0","Cengage Learning","7/23/2013","264"
"4588","1904","2068","9780735671270","Microsoft Outlook 2013 Inside Out","Jim Boyce","34.67","Microsoft Press","07/25/2013","824","9780735669352","Microsoft Outlook 2013 Plain & Simple","Jim Boyce","18.06","Microsoft Press","3/29/2013","288"
"4605","1918","113","9781118357040","Information Technology for Management: Advancing Sustainable, Profitable Business Growth","Efraim Turban","170.56","Wiley","01/14/2013","480","9781118574904","Introducing Autodesk Maya 2014: Autodesk Official Press","Dariush Derakhshani","34.12","Wiley","5/20/2013","672"
"4607","1918","158","9781118357040","Information Technology for Management: Advancing Sustainable, Profitable Business Growth","Efraim Turban","170.56","Wiley","01/14/2013","480","9780470686133","Adaptive Processing of Brain Signals","Saeid Sanei","99.4","Wiley","7/15/2013","468"
"4612","1918","216","9781118357040","Information Technology for Management: Advancing Sustainable, Profitable Business Growth","Efraim Turban","170.56","Wiley","01/14/2013","480","9781118511886","Electrical Overstress (EOS): Devices, Circuits and Systems","Steven H. Voldman","89.83","Wiley","11/11/2013","368"
"4614","1918","259","9781118357040","Information Technology for Management: Advancing Sustainable, Profitable Business Growth","Efraim Turban","170.56","Wiley","01/14/2013","480","9781118657201","Beginning HTML5 and CSS3 For Dummies","Ed Tittel","19.34","Wiley","9/10/2013","384"
"4635","1918","1124","9781118357040","Information Technology for Management: Advancing Sustainable, Profitable Business Growth","Efraim Turban","170.56","Wiley","01/14/2013","480","9781118446379","Arduino For Dummies","John Nussey","15.57","Wiley","6/4/2013","446"
"4640","1918","1514","9781118357040","Information Technology for Management: Advancing Sustainable, Profitable Business Growth","Efraim Turban","170.56","Wiley","01/14/2013","480","9781119979258","CMOS Sigma-Delta Converters: Practical Design Guide","Jose de la Rosa","103.06","Wiley","5/6/2013","426"
"4659","1918","2139","9781118357040","Information Technology for Management: Advancing Sustainable, Profitable Business Growth","Efraim Turban","170.56","Wiley","01/14/2013","480","9781118407943","iPhone 5 All-in-One For Dummies","Joe Hutsko","23.88","Wiley","1/29/2013","544"
"4705","1922","857","9781118751251","Adventures In Raspberry Pi","Carrie Anne Philbin","16.32","Wiley","01/07/2014","256","9781118789810","CCNA Routing and Switching Review Guide: Exams 100-101, 200-101, and 200-120","Todd Lammle","19.94","Wiley","1/13/2014","528"
"4707","1922","1182","9781118751251","Adventures In Raspberry Pi","Carrie Anne Philbin","16.32","Wiley","01/07/2014","256","9781118921661","Raspberry Pi User Guide","Eben Upton","14.85","Wiley","11/3/2014","312"
"4754","1924","1171","9780470531082","Digital Design with RTL Design, VHDL, and Verilog","Frank Vahid","191.88","Wiley","03/09/2010","592","9781444324266","Electrical Installation Calculations: For Compliance with BS 7671:2008","Mark Coates","0.0","Wiley","8/23/2010","202"
"4755","1924","1174","9780470531082","Digital Design with RTL Design, VHDL, and Verilog","Frank Vahid","191.88","Wiley","03/09/2010","592","9780470639535","Social Engineering: The Art of Human Hacking","Christopher Hadnagy","21.1","Wiley","12/28/2010","416"
"4772","1924","2610","9780470531082","Digital Design with RTL Design, VHDL, and Verilog","Frank Vahid","191.88","Wiley","03/09/2010","592","9780470577639","Excel 2010 Simplified","Paul McFedries","16.87","Wiley","4/26/2010","256"
"4857","1953","2597","9781118086834","Business Data Communications and Networking","Jerry FitzGerald","55.18","Wiley","08/23/2011","608","9781118015940","Audel Multi-Craft Industrial Reference","Thomas B. Davis","9.33","Wiley","11/8/2011","192"
"4858","1953","2611","9781118086834","Business Data Communications and Networking","Jerry FitzGerald","55.18","Wiley","08/23/2011","608","9781118065129","Digital Landscape and Nature Photography For Dummies","Doug Sahlin","21.1","Wiley","9/6/2011","368"
"4862","1953","2907","9781118086834","Business Data Communications and Networking","Jerry FitzGerald","55.18","Wiley","08/23/2011","608","9780470643983","Microsoft SharePoint 2010 Administration: Real World Skills for MCITP Certification and Beyond (Exam 70-668)","Tom Carpenter","37.16","Wiley","4/26/2011","624"
"4867","1953","2963","9781118086834","Business Data Communications and Networking","Jerry FitzGerald","55.18","Wiley","08/23/2011","608","9780470939031","Professional Unified Communications Development with Microsoft Lync Server 2010","George Durzi","33.29","Wiley","5/31/2011","528"
"4874","1954","1965","9780735666993","Microsoft SharePoint 2013 Inside Out","Darvish Shadravan","33.38","Microsoft Press","06/25/2013","904","9780735669086","Microsoft Access 2013 Step By Step","Joan Lambert","21.58","Microsoft Press","2/27/2013","448"
"4902","1960","760","9780470666852","Smashing UX Design: Foundations for Designing Online User Experiences","Jesmond Allen","29.24","Wiley","06/18/2012","446","9781118314425","Professional C# 2012 and .NET 4.5","Christian Nagel","43.4","Wiley","11/6/2012","1584"
"4951","1960","2790","9780470666852","Smashing UX Design: Foundations for Designing Online User Experiences","Jesmond Allen","29.24","Wiley","06/18/2012","446","9780470750148","Crystallography and Crystal Defects","Anthony A. Kelly","0.0","Wiley","2/28/2012","536"
"5002","1967","1006","9781118290149","The SketchUp Workflow for Architecture: Modeling Buildings, Visualizing Design, and Creating Construction Documents with SketchUp Pro and LayOut","Michael Brightman","37.21","Wiley","04/22/2013","400","9781118517680","Teach Yourself VISUALLY Office 2013","Elaine Marmel","17.84","Wiley","3/18/2013","448"
"5015","1967","1812","9781118290149","The SketchUp Workflow for Architecture: Modeling Buildings, Visualizing Design, and Creating Construction Documents with SketchUp Pro and LayOut","Michael Brightman","37.21","Wiley","04/22/2013","400","9781118505427","Excel 2013 Simplified","Paul McFedries","18.18","Wiley","4/1/2013","288"
"5022","1967","1947","9781118290149","The SketchUp Workflow for Architecture: Modeling Buildings, Visualizing Design, and Creating Construction Documents with SketchUp Pro and LayOut","Michael Brightman","37.21","Wiley","04/22/2013","400","9781118677797","iPhone 5S and iPhone 5C Portable Genius","Paul McFedries","16.31","Wiley","10/21/2013","352"
"5027","1967","2139","9781118290149","The SketchUp Workflow for Architecture: Modeling Buildings, Visualizing Design, and Creating Construction Documents with SketchUp Pro and LayOut","Michael Brightman","37.21","Wiley","04/22/2013","400","9781118407943","iPhone 5 All-in-One For Dummies","Joe Hutsko","23.88","Wiley","1/29/2013","544"
"5091","1978","1479","9780470944882","Visualize This: The FlowingData Guide to Design, Visualization, and Statistics","Nathan Yau","25.97","Wiley","07/20/2011","384","9781118004890","Canon EOS 60D For Dummies","Julie Adair King","19.73","Wiley","2/8/2011","384"
"5107","1978","2884","9780470944882","Visualize This: The FlowingData Guide to Design, Visualization, and Statistics","Nathan Yau","25.97","Wiley","07/20/2011","384","9783527331017","Computational Thermo-Fluid Dynamics","Petr A. Nikrityuk","128.96","Wiley","10/4/2011","370"
"5121","1991","1135","9780321784070","PHP and MySQL for Dynamic Web Sites: Visual QuickPro Guide (4th Edition)","Larry Ullman","28.23","Peachpit Press","09/23/2011","696","9780321733450","PHP for the Web: Visual QuickStart Guide","Larry Ullman","28.52","Peachpit Press","3/23/2011","528"
"5158","2036","1133","9780321815385","A Project Guide to UX Design: For user experience designers in the field or in the making (2nd Edition) (Voices That Matter)","Russ Unger","25.07","New Riders","03/19/2012","360","9780321815361","Managing Enterprise Content: A Unified Content Strategy","Ann Rockley","32.46","New Riders","3/1/2012","384"
"5316","2079","1525","9781118123898","Adobe Photoshop CS6 Digital Classroom","Jennifer Smith","33.13","Wiley","06/13/2012","448","9781118194492","Social Media Marketing: An Hour a Day","Dave Evans","0.0","Wiley","3/13/2012","432"
"5356","2079","3124","9781118123898","Adobe Photoshop CS6 Digital Classroom","Jennifer Smith","33.13","Wiley","06/13/2012","448","9781118213988","Objective-C Programming For Dummies","Neal Goldstein","18.25","Wiley","10/30/2012","480"
"5364","2088","756","9781285089454","Using Quickbooks Accountant 2013 (with CD-ROM and Data File CD-ROM)","Glenn Owen","144.32","Cengage Learning","07/30/2013","432","9781285169071","Microsoft Access 2013: Complete","Philip J. Pratt","0.0","Cengage Learning","8/6/2013","600"
"5382","2093","1838","9780321784117","Food Photography: From Snapshots to Great Shots","Nicole S. Young","17.34","Peachpit Press","08/13/2011","288","9780321768193","The iMovie '11 Project Book","Jeff Carlson","16.55","Peachpit Press","5/20/2011","240"
"5394","2095","202","9781118508404","Solidworks 2013 Bible","Matt Lombard","36.37","Wiley","03/11/2013","1296","9781118575147","Autodesk 3ds Max 2014 Essentials: Autodesk Official Press","Randi L. Derakhshani","30.74","Wiley","6/4/2013","416"
"5411","2095","816","9781118508404","Solidworks 2013 Bible","Matt Lombard","36.37","Wiley","03/11/2013","1296","9781118789704","CCNA Routing and Switching Deluxe Study Guide: Exams 100-101, 200-101, and 200-120","Todd Lammle","61.83","Wiley","12/23/2013","1176"
"5493","2098","671","9781118717370","Android Programming: Pushing the Limits","Erik Hellman","32.17","Wiley","11/04/2013","432","9781118568118","Advanced Aircraft Design: Conceptual Design, Technology and Optimization of Subsonic Civil Airplanes","Egbert Torenbeek","102.96","Wiley","7/15/2013","436"
"5521","2098","1844","9781118717370","Android Programming: Pushing the Limits","Erik Hellman","32.17","Wiley","11/04/2013","432","9781118751251","Adventures In Raspberry Pi","Carrie Anne Philbin","16.15","Wiley","11/25/2013","256"
"5558","2098","3035","9781118717370","Android Programming: Pushing the Limits","Erik Hellman","32.17","Wiley","11/04/2013","432","9781118197349","PCs For Dummies","Dan Gookin","15.17","Wiley","2/11/2013","360"
"5562","2098","3187","9781118717370","Android Programming: Pushing the Limits","Erik Hellman","32.17","Wiley","11/04/2013","432","9781118510421","Teach Yourself VISUALLY PowerPoint 2013","William Wood","19.78","Wiley","3/18/2013","352"
"5623","2123","1909","9781118795484","Raspberry Pi User Guide","Gareth Halfacree","15.92","Wiley","12/04/2013","312","9781118554807","Blog Design For Dummies","Melissa Culbertson","19.57","Wiley","7/15/2013","352"
"5633","2123","2166","9781118795484","Raspberry Pi User Guide","Gareth Halfacree","15.92","Wiley","12/04/2013","312","9781118653746","Teach Yourself VISUALLY Complete Excel","Paul McFedries","25.2","Wiley","7/22/2013","600"
"5672","2129","67","9781118295274","Exam 98-349 MTA Windows Operating System Fundamentals","Microsoft Official Academic Course","72.43","Wiley","05/15/2012","328","9781118169117","Canon EOS 5D Mark III Digital Field Guide","Charlotte K. Lowrie","13.71","Wiley","7/10/2012","304"
"5686","2129","657","9781118295274","Exam 98-349 MTA Windows Operating System Fundamentals","Microsoft Official Academic Course","72.43","Wiley","05/15/2012","328","9781118420638","iMac Portable Genius","Guy Hart-Davis (With)","17.51","Wiley","10/9/2012","448"
"5707","2129","1373","9781118295274","Exam 98-349 MTA Windows Operating System Fundamentals","Microsoft Official Academic Course","72.43","Wiley","05/15/2012","328","9781118324080","CompTIA A+ Complete Review Guide: Exams 220-801 and 220-802","Emmett Dulaney","20.49","Wiley","9/25/2012","552"
"5738","2129","2787","9781118295274","Exam 98-349 MTA Windows Operating System Fundamentals","Microsoft Official Academic Course","72.43","Wiley","05/15/2012","328","9781118335932","Canon EOS 5D Mark III For Dummies","Robert Correll","20.1","Wiley","8/21/2012","384"
"5742","2129","2828","9781118295274","Exam 98-349 MTA Windows Operating System Fundamentals","Microsoft Official Academic Course","72.43","Wiley","05/15/2012","328","9781118337707","Professional Visual Studio 2012","Bruce Johnson","38.71","Wiley","11/20/2012","1104"
"5745","2129","2933","9781118295274","Exam 98-349 MTA Windows Operating System Fundamentals","Microsoft Official Academic Course","72.43","Wiley","05/15/2012","328","9781118164303","Beginning R: The Statistical Programming Language","Mark Gardener","21.96","Wiley","6/13/2012","504"
"5750","2129","3006","9781118295274","Exam 98-349 MTA Windows Operating System Fundamentals","Microsoft Official Academic Course","72.43","Wiley","05/15/2012","328","9781118115336","Laptops For Dummies","Dan Gookin","16.47","Wiley","11/28/2012","384"
"5801","2139","2053","9780470665763","Interaction Design: Beyond Human - Computer Interaction","Yvonne Rogers","53.33","Wiley","06/07/2011","602","9780470633526","Nikon D5100 Digital Field Guide","J. Dennis Thomas","13.79","Wiley","7/19/2011","272"
"5810","2139","2904","9780470665763","Interaction Design: Beyond Human - Computer Interaction","Yvonne Rogers","53.33","Wiley","06/07/2011","602","9781118016770","AutoCAD 2012 and AutoCAD LT 2012: No Experience Required","Donnie Gladfelter","27.8","Wiley","8/2/2011","1080"
"5813","2139","2913","9780470665763","Interaction Design: Beyond Human - Computer Interaction","Yvonne Rogers","53.33","Wiley","06/07/2011","602","9781118016794","AutoCAD 2012 and AutoCAD LT 2012 Essentials","Scott Onstott","0.0","Wiley","6/7/2011","400"
"5832","2146","1994","9780735669208","MOS 2013 Study Guide for Microsoft Excel (MOS Study Guide)","Joan Lambert","15.39","Microsoft Press","08/25/2013","166","9780735669062","Microsoft Office Inside Out: 2013 Edition","Carl Siechert","36.11","Microsoft Press","6/7/2013","912"
"5842","2151","391","9781118662090","The Browser Hacker's Handbook","Wade Alcorn","44.73","Wiley","03/24/2014","648","9781118772225","Marketing Automation For Dummies","Mathew Sweezey","17.83","Wiley","4/14/2014","312"
"5906","2168","979","9781118391709","Photographing Families: Tips for Capturing Timeless Images","Michele Celentano","20.0","Wiley","02/04/2013","256","9781118423462","Understanding Solids: The Science of Materials","Richard J. D. Tilley","55.66","Wiley","5/20/2013","576"
"5936","2168","2164","9781118391709","Photographing Families: Tips for Capturing Timeless Images","Michele Celentano","20.0","Wiley","02/04/2013","256","9781118350638","Fabricated: The New World of 3D Printing","Hod Lipson","15.82","Wiley","2/11/2013","320"
"5989","2178","857","9781118891681","Business Data Communications and Networking","Alexandra Durcikova","183.12","Wiley","08/25/2014","416","9781118789810","CCNA Routing and Switching Review Guide: Exams 100-101, 200-101, and 200-120","Todd Lammle","19.94","Wiley","1/13/2014","528"
"6029","2180","1182","9781118877166","Level Up! The Guide to Great Video Game Design","Scott Rogers","30.01","Wiley","04/28/2014","550","9781118921661","Raspberry Pi User Guide","Eben Upton","14.85","Wiley","11/3/2014","312"
"6031","2180","1393","9781118877166","Level Up! The Guide to Great Video Game Design","Scott Rogers","30.01","Wiley","04/28/2014","550","9781118799277","Beginning iOS Programming For Dummies","Rajiv Ramnath","22.33","Wiley","4/14/2014","456"
"6065","2183","1573","9781250046635","Virtually Human: The Promise---and the Peril---of Digital Immortality","Ray Kurzweil","20.33","St. Martin's Press","09/09/2014","368","9781250052001","Full Measure","T. Jefferson Parker","18.65","St. Martin's Press","10/7/2014","288"
"6078","2183","2711","9781250046635","Virtually Human: The Promise---and the Peril---of Digital Immortality","Ray Kurzweil","20.33","St. Martin's Press","09/09/2014","368","9781250046710","Duck the Halls (Meg Langslow Series #16)","Donna Andrews","7.99","St. Martin's Press","9/30/2014","336"
"6085","2191","240","9781849686068","QlikView 11 for Developers","Barry Harmsen","53.99","Packt Publishing","11/23/2012","534","9781849686662","Getting Started with Citrix XenApp 6.5","Guillermo Musumeci","57.82","Packt Publishing","8/16/2012","478"
"6098","2196","2366","9780735642287","Microsoft SharePoint 2010 Plain & Simple","Chris Beckett","15.99","Microsoft Press","01/01/2011","241","9780735656925","Windows 7 Inside Out, Deluxe Edition","Ed Bott","38.02","Microsoft Press","7/29/2011","1360"
