"pairId:INTEGER","amzn.id:TEXT","bnn.id:TEXT","amzn.ISBN_13:INTEGER","amzn.Title:TEXT","amzn.Author:TEXT","amzn.Price:FLOAT","amzn.Publisher:TEXT","amzn.Publication_date:TEXT","amzn.Pages:INTEGER","bnn.ISBN_13:TEXT","bnn.Title:TEXT","bnn.Author:TEXT","bnn.Price:FLOAT","bnn.Publisher:TEXT","bnn.Publication Year:TEXT","bnn.Pages:INTEGER",
"51","116","2064","9781401324810","Raging Heat (Nikki Heat)","Richard Castle","15.51","Kingswell","09/16/2014","304","9781401324810","Raging Heat (Nikki Heat Series #6)","Richard Castle","15.51","Kingswell","9/16/2014","304"
"52","123","2828","9780670026067","The Republic of Imagination: America in Three Books","Azar Nafisi","20.99","Viking Adult","10/21/2014","352","9780670026067","The Republic of Imagination: America in Three Books","Azar Nafisi","20.99","Viking Adult","10/21/2014","352"
"53","124","2489","9780670025596","The Book of Life: A Novel (All Souls Trilogy)","Deborah Harkness","17.26","Viking Adult","07/15/2014","576","9780670025596","The Book of Life (All Souls Trilogy #3)","Deborah Harkness","17.69","Viking Adult","7/15/2014","576"
"54","134","2979","9780385474542","Things Fall Apart","Chinua Achebe","9.68","Anchor","09/01/1994","209","9780385474542","Things Fall Apart","Chinua Achebe","9.7","Knopf Doubleday Publishing Group","9/28/1994","224"
"55","137","2717","9781250022066","The Long Way Home: A Chief Inspector Gamache Novel","Louise Penny","16.08","Minotaur Books","08/26/2014","384","9781250022066","The Long Way Home (Armand Gamache Series #10)","Louise Penny","16.08","St. Martin's Press","8/26/2014","384"
"56","139","1021","9780399164446","Festive in Death","J. D. Robb","16.61","Putnam Adult","09/09/2014","400","9780399164446","Festive in Death (In Death Series #39)","J. D. Robb","16.61","Penguin Group (USA)","9/9/2014","400"
"57","140","680","9781555976903","Citizen: An American Lyric","Claudia Rankine","12.46","Graywolf Press","10/07/2014","160","9781555976903","Citizen: An American Lyric","Claudia Rankine","12.71","Graywolf Press","10/7/2014","160"
"58","142","1724","9781609450786","My Brilliant Friend (Neapolitan)","Elena Ferrante","10.75","Europa Editions","09/25/2012","331","9781609450786","My Brilliant Friend","Elena Ferrante","10.85","Europa Editions, Incorporated","9/25/2012","336"
"59","143","218","9781476748047","Zane's Addicted: A Novel","Zane","9.58","Atria Books","08/26/2014","336","9781476748047","Addicted: Every Woman Needs an Escape","Zane","9.67","Atria Books","8/26/2014","336"
"60","148","2513","9781476763125","The Cinderella Murder: An Under Suspicion Novel","Mary Higgins Clark","19.47","Simon & Schuster","11/18/2014","320","9781476763125","The Cinderella Murder (Under Suspicion Series #1)","Mary Higgins Clark","19.58","Simon & Schuster","11/18/2014","320"
"61","150","1334","9780143117568","Inherent Vice: A Novel","Thomas Pynchon","10.67","Penguin Books","07/27/2010","384","9780143117568","Inherent Vice","Thomas Pynchon","10.77","Viking Penguin","7/27/2010","384"
"62","152","2150","9780316201643","S.","J. J. Abrams","35.0","Mulholland Books","10/29/2013","472","9780316201643","S.","J. J. Abrams (Created by)","23.99","Little, Brown and Company","10/29/2013","472"
"63","155","2148","9781451643534","Ruth's Journey: The Authorized Novel of Mammy from Margaret Mitchell's Gone with the Wind","Donald McCaig","16.45","Atria Books","10/14/2014","384","9781451643534","Ruth's Journey: The Authorized Novel of Mammy from Margaret Mitchell's Gone with the Wind","Donald McCaig","16.86","Atria Books","10/14/2014","384"
"64","156","2862","9781250010711","The Silent Sister","Diane Chamberlain","16.59","St. Martin's Press","10/07/2014","352","9781250010711","The Silent Sister","Diane Chamberlain","16.59","St. Martin's Press","10/7/2014","352"
"65","163","2772","9780140268867","The Odyssey","Bernard Knox","10.17","Penguin Classics","11/01/1997","560","9780140268867","The Odyssey: (Penguin Classics Deluxe Edition)","Homer","10.37","Penguin Group (USA) Incorporated","11/25/1997","560"
"66","164","2243","9780440180296","Slaughterhouse-Five","Kurt Vonnegut","5.99","Dell","11/03/1991","215","9780440180296","Slaughterhouse-Five; or, The Children's Crusade: A Duty-Dance with Death","Kurt Vonnegut","7.99","Random House Publishing Group","12/1/1991","224"
"67","170","111","9781439187036","A Sudden Light: A Novel","Garth Stein","18.86","Simon & Schuster","09/30/2014","416","9781439187036","A Sudden Light","Garth Stein","19.33","Simon & Schuster","9/30/2014","416"
"68","185","2475","9780547868868","The Best American Short Stories 2014","Jennifer Egan","9.45","Mariner Books","10/07/2014","384","9780547868868","The Best American Short Stories 2014","Jennifer Egan (Editor)","9.63","Houghton Mifflin Harcourt","10/7/2014","384"
"69","188","3008","9780345542922","Top Secret Twenty-One (Stephanie Plum)","Janet Evanovich","16.09","Bantam","06/17/2014","341","9780345542922","Top Secret Twenty-One (Stephanie Plum Series #21)","Janet Evanovich","16.09","Random House Publishing Group","6/17/2014","352"
"70","193","2515","9780345807298","The Circle","Dave Eggers","10.9","Vintage Books","04/22/2014","497","9780345807298","The Circle","Dave Eggers","11.0","Knopf Doubleday Publishing Group","4/22/2014","512"
"71","197","2205","9781250045645","Seventh Grave and No Body (Charley Davidson)","Darynda Jones","16.73","St. Martin's Press","10/21/2014","336","9781250045645","Seventh Grave and No Body (Charley Davidson Series #7)","Darynda Jones","16.73","St. Martin's Press","10/21/2014","336"
"72","207","1241","9780312428549","Home: A Novel","Marilynne Robinson","9.34","Picador","09/01/2009","336","9780312428549","Home","Marilynne Robinson","9.62","Picador","9/1/2009","336"
"73","208","2897","9780743297332","The Sun Also Rises","Ernest Hemingway","8.48","Scribner","10/17/2006","251","9780743297332","The Sun Also Rises","Ernest Hemingway","9.14","Scribner","10/17/2006","256"
"74","209","2211","9780425259863","Shadow Spell (Cousins O'Dwyer)","Nora Roberts","10.11","Berkley","03/25/2014","352","9780425259863","Shadow Spell (Cousins O'Dwyer Trilogy #2)","Nora Roberts","10.62","Penguin Group (USA)","3/25/2014","352"
"75","212","1191","9780989768412","Hardwired","Meredith Wild","12.54","Meredith Wild LLC","09/02/2013","326","9780989768412","Hardwired","Meredith Wild","12.79","Waterhouse Press LLC","9/2/2013","326"
"76","215","2849","9781400031702","The Secret History","Donna Tartt","9.01","Vintage","04/13/2004","576","9781400031702","The Secret History","Donna Tartt","9.1","Knopf Doubleday Publishing Group","4/13/2004","576"
"77","217","2775","9780684801223","The Old Man and The Sea","Ernest Hemingway","6.78","Scribner","05/05/1995","128","9780684801223","The Old Man and the Sea","Ernest Hemingway","7.05","Scribner","5/28/1995","128"
"78","223","1808","9780399170874","Obsession in Death","J. D. Robb","17.43","Putnam Adult","02/10/2015","416","9780399170874","Obsession in Death (In Death Series #40)","J. D. Robb","17.43","Penguin Group (USA)","2/10/2015","416"
"79","224","2345","9780385539128","Stone Mattress: Nine Tales","Margaret Atwood","16.41","Nan A. Talese","09/16/2014","288","9780385539128","Stone Mattress: Nine Tales","Margaret Atwood","16.82","Knopf Doubleday Publishing Group","9/16/2014","288"
"80","232","3228","9780765326362","Words of Radiance (The Stormlight Archive, Book 2) (Stormlight Archive, The)","Brandon Sanderson","20.29","Tor Books","03/04/2014","1088","9780765326362","Words of Radiance (Stormlight Archive Series #2)","Brandon Sanderson","20.69","Tom Doherty Associates","3/4/2014","1088"
"81","238","2725","9780670015672","The Magician's Land: A Novel (Magicians Trilogy)","Lev Grossman","17.49","Viking Adult","08/05/2014","416","9780670015672","The Magician's Land (Magicians Series #3)","Lev Grossman","17.84","Viking Adult","8/5/2014","416"
"82","246","1981","9781455529780","Private Down Under","James Patterson","11.84","Grand Central Publishing","08/26/2014","384","9781455529780","Private Down Under","James Patterson","11.84","Grand Central Publishing","8/26/2014","384"
"83","251","2973","9780061120060","Their Eyes Were Watching God","Zora Neale Hurston","9.6","Harper Perennial Modern Classics","05/30/2006","256","9780061120060","Their Eyes Were Watching God","Zora Neale Hurston","9.69","HarperCollins Publishers","5/30/2006","256"
"84","253","2636","9780385490818","The Handmaid's Tale","Margaret Atwood","9.99","Anchor","03/16/1998","311","9780385490818","The Handmaid's Tale","Margaret Atwood","10.09","Knopf Doubleday Publishing Group","3/28/1998","320"
"85","255","2690","9781439153666","The Kitchen House: A Novel","Kathleen Grissom","10.82","Touchstone","02/02/2010","384","9781439153666","The Kitchen House","Kathleen Grissom","10.92","Touchstone","2/2/2010","384"
"86","270","3206","9780316376112","Winter Street","Elin Hilderbrand","22.5","Little, Brown and Company","10/14/2014","256","9780316376112","Winter Street","Elin Hilderbrand","16.25","Little, Brown and Company","10/14/2014","256"
"87","280","2494","9780316079921","The Broken Eye (Lightbringer)","Brent Weeks","17.3","Orbit","08/26/2014","816","9780316079921","The Broken Eye (Lightbringer Series #3)","Brent Weeks","17.64","Orbit","8/26/2014","816"
"88","290","2807","9780544173767","The Princess Bride: An Illustrated Edition of S. Morgenstern's Classic Tale of True Love and High Adventure","William Goldman","19.53","Houghton Mifflin Harcourt","11/05/2013","496","9780544173767","The Princess Bride: An Illustrated Edition of S. Morgenstern's Classic Tale of True Love and High Adventure","William Goldman","19.92","Houghton Mifflin Harcourt","11/5/2013","496"
"89","292","645","9780385333481","Cat's Cradle: A Novel","Kurt Vonnegut","9.04","Dell Publishing","09/08/1998","304","9780385333481","Cat's Cradle","Kurt Vonnegut","9.12","Random House Publishing Group","9/8/1998","304"
"90","293","2795","9781250020055","The Perfect Witness: A Novel","Iris Johansen","19.01","St. Martin's Press","09/30/2014","352","9781250020055","The Perfect Witness","Iris Johansen","20.51","St. Martin's Press","9/30/2014","352"
"91","295","1197","9780765324443","Hawk (Vlad)","Steven Brust","18.62","Tor Books","10/07/2014","320","9780765324443","Hawk (Vlad Taltos Series #14)","Steven Brust","18.99","Tom Doherty Associates","10/7/2014","320"
"92","301","2765","9780307744432","The Night Circus","Erin Morgenstern","10.21","Anchor Books","07/03/2012","516","9780307744432","The Night Circus","Erin Morgenstern","10.31","Knopf Doubleday Publishing Group","7/3/2012","528"
"93","309","316","9780316246620","Ancillary Justice (Imperial Radch)","Ann Leckie","15.0","Orbit","10/01/2013","416","9780316246620","Ancillary Justice","Ann Leckie","11.99","Orbit","10/1/2013","416"
"94","310","2722","9780307278265","The Lowland (Vintage Contemporaries)","Jhumpa Lahiri","10.09","Vintage","06/17/2014","432","9780307278265","The Lowland","Jhumpa Lahiri","10.19","Knopf Doubleday Publishing Group","6/17/2014","432"
"95","313","4","9780865478107","10:04: A Novel","Ben Lerner","15.81","Faber & Faber","09/02/2014","256","9780865478107","10:04","Ben Lerner","15.96","Faber and Faber","9/2/2014","256"
"96","314","2470","9780345528681","The Aviator's Wife: A Novel","Melanie Benjamin","9.46","Bantam","11/26/2013","448","9780345528681","The Aviator's Wife","Melanie Benjamin","9.55","Random House Publishing Group","11/26/2013","448"
"97","325","511","9781250027702","Betrayed: A Rosato & DiNunzio Novel","Lisa Scottoline","17.7","St. Martin's Press","11/25/2014","352","9781250027702","Betrayed (Rosato & Associates Series #13)","Lisa Scottoline","17.87","St. Martin's Press","11/25/2014","352"
"98","333","95","9780679755333","A Raisin in the Sun","Lorraine Hansberry","6.0","Vintage","11/29/2004","151","9780679755333","A Raisin in the Sun","Lorraine Hansberry","7.5","Knopf Doubleday Publishing Group","11/28/2004","160"
"99","347","2668","9780393080995","The Immortal Evening: A Legendary Dinner with Keats, Wordsworth, and Lamb","Stanley Plumly","19.11","W. W. Norton & Company","10/20/2014","368","9780393080995","The Immortal Evening: A Legendary Dinner with Keats, Wordsworth, and Lamb","Stanley Plumly","19.11","Norton, W. W. & Company, Inc.","10/20/2014","368"
"100","358","2938","9781607067986","The Walking Dead Book 9","Robert Kirkman","24.53","Image Comics","09/17/2013","336","9781607067986","The Walking Dead, Book Nine","Robert Kirkman","25.02","Image Comics","9/17/2013","336"
"101","361","2723","9780316074292","The Luminaries","Eleanor Catton","16.2","Back Bay Books","10/07/2014","864","9780316074292","The Luminaries","Eleanor Catton","11.7","Little, Brown and Company","10/7/2014","864"
"102","362","3222","9781476733951","Wool","Hugh Howey","11.22","Simon & Schuster","03/12/2013","528","9781476733951","Wool","Hugh Howey","11.75","Simon & Schuster","3/12/2013","508"
"103","363","689","9780756408992","Closer to Home: Book One of Herald Spy (The Herald Spy)","Mercedes Lackey","16.41","DAW Hardcover","10/07/2014","368","9780756408992","Closer to Home: Book One of Herald Spy","Mercedes Lackey","16.73","DAW Hardcover","10/7/2014","368"
"104","380","2904","9780140067477","The Tao of Pooh","Benjamin Hoff","8.18","Penguin Books","07/28/1983","158","9780140067477","The Tao of Pooh","Benjamin Hoff","8.82","Penguin Group (USA) Incorporated","7/28/1983","176"
"105","387","575","9781452133218","Bounty Hunter Code: From The Files of Boba Fett (Star Wars)","Daniel Wallace","12.87","Chronicle Books","08/19/2014","160","9781452133218","Bounty Hunter Code: From The Files of Boba Fett","Daniel Wallace","12.87","Chronicle Books LLC","8/19/2014","160"
"106","393","546","9780425273043","Bless Her Dead Little Heart (A Southern Ladies Mystery)","Miranda James","5.78","Berkley","10/07/2014","304","9780425273043","Bless Her Dead Little Heart","Miranda James","7.99","Penguin Group (USA)","10/7/2014","304"
"107","394","1922","9781612183954","Pines (The Wayward Pines Trilogy Book 1)","Blake Crouch","11.99","Thomas & Mercer","08/21/2012","320","9781612183954","Pines","Blake Crouch","11.93","Thomas & Mercer","8/21/2012","319"
"108","396","474","9780061928178","Beautiful Ruins: A Novel","Jess Walter","9.85","Harper Perennial","04/02/2013","337","9780061928178","Beautiful Ruins","Jess Walter","9.94","HarperCollins Publishers","4/2/2013","337"
"109","397","90","9780451414717","A Midwinter's Tail: A Magical Cats Mystery","Sofie Kelly","6.0","Signet","10/07/2014","336","9780451414717","A Midwinter's Tail: A Magical Cats Mystery","Sofie Kelly","7.99","Signet","10/7/2014","336"
"110","401","317","9780316246651","Ancillary Sword (Imperial Radch)","Ann Leckie","14.4","Orbit","10/07/2014","400","9780316246651","Ancillary Sword","Ann Leckie","14.32","Orbit","10/7/2014","400"
"111","402","3007","9780425276792","Tonight and Always","Nora Roberts","8.22","Berkley Trade","08/05/2014","304","9780425276792","Tonight and Always","Nora Roberts","8.38","Penguin Group (USA)","8/5/2014","304"
"112","408","3220","9780312429980","Wolf Hall","Hilary Mantel","9.07","Picador","08/31/2010","604","9780312429980","Wolf Hall","Hilary Mantel","9.16","Picador","8/31/2010","640"
"113","416","1757","9781400078776","Never Let Me Go","Kazuo Ishiguro","9.01","Vintage","03/14/2006","288","9781400078776","Never Let Me Go","Kazuo Ishiguro","9.09","Knopf Doubleday Publishing Group","3/14/2006","304"
"114","429","3232","9780307346612","World War Z: An Oral History of the Zombie War","Max Brooks","11.42","Three Rivers Press","10/16/2007","342","9780307346612","World War Z: An Oral History of the Zombie War","Max Brooks","11.45","Crown Publishing Group","10/16/2007","352"
"115","433","2159","9780345545879","Saint Odd: An Odd Thomas Novel","Dean Koontz","20.52","Bantam","01/13/2015","352","9780345545879","Saint Odd (Odd Thomas Series #7)","Dean Koontz","20.72","Random House Publishing Group","1/13/2015","352"
"116","435","506","9780544442788","Beowulf: A Translation and Commentary","Christopher Tolkien","17.71","Houghton Mifflin Harcourt","05/22/2014","448","9780544442788","Beowulf: A Translation and Commentary","J. R. R. Tolkien","18.43","Houghton Mifflin Harcourt","5/22/2014","448"
