"pairId:INTEGER","amzn.id:TEXT","bnn.id:TEXT","amzn.ISBN_13:INTEGER","amzn.Title:TEXT","amzn.Author:TEXT","amzn.Price:FLOAT","amzn.Publisher:TEXT","amzn.Publication_date:TEXT","amzn.Pages:INTEGER","bnn.ISBN_13:TEXT","bnn.Title:TEXT","bnn.Author:TEXT","bnn.Price:FLOAT","bnn.Publisher:TEXT","bnn.Publication Year:TEXT","bnn.Pages:INTEGER",
"1","2","3242","9780385537148","Gray Mountain: A Novel","John Grisham","17.37","Doubleday","10/21/2014","384","9780764588457","XML For Dummies","Lucinda Dykes","19.38","Wiley","5/9/2005","384"
"2","3","3206","9781476789873","Rush Revere and the American Revolution: Time-Travel Adventures With Exceptional Americans","Rush Limbaugh","11.99","Threshold Editions","10/28/2014","256","9780316376112","Winter Street","Elin Hilderbrand","16.25","Little, Brown and Company","10/14/2014","256"
"3","4","3253","9780553805444","The World of Ice & Fire: The Untold History of Westeros and the Game of Thrones (A Song of Ice and Fire)","George R.R. Martin","29.98","Bantam","10/28/2014","336","9780061233937",""Live from Cape Canaveral": Covering the Space Race, from Sputnik to Today","Jay Barbree","13.8","HarperCollins Publishers","8/19/2008","336"
"4","7","3204","9780345544926","Leaving Time: A Novel","Jodi Picoult","16.8","Ballantine Books","10/14/2014","416","9780425231067","Winter Prey (Lucas Davenport Series #5)","John Sandford","9.99","Penguin Group (USA) Incorporated","11/3/2009","416"
"5","8","3245","9780062268341","Yes Please","Amy Poehler","17.85","Dey Street Books","10/28/2014","352","9780142001431","Year of Wonders: A Novel of the Plague","Geraldine Brooks","9.37","Penguin Group (USA) Incorporated","4/30/2002","352"
"6","11","3204","9781476770383","Revival: A Novel","Stephen King","18.0","Scribner","11/11/2014","416","9780425231067","Winter Prey (Lucas Davenport Series #5)","John Sandford","9.99","Penguin Group (USA) Incorporated","11/3/2009","416"
"7","13","3253","9780425259870","Blood Magick (Cousins O'Dwyer)","Nora Roberts","10.11","Berkley Trade","10/28/2014","336","9780061233937",""Live from Cape Canaveral": Covering the Space Race, from Sputnik to Today","Jay Barbree","13.8","HarperCollins Publishers","8/19/2008","336"
"8","14","2904","9780756410438","The Slow Regard of Silent Things","Patrick Rothfuss","11.37","DAW Hardcover","10/28/2014","176","9780140067477","The Tao of Pooh","Benjamin Hoff","8.82","Penguin Group (USA) Incorporated","7/28/1983","176"
"9","19","3120","9780307962522","Prince Lestat: The Vampire Chronicles","Anne Rice","17.37","Knopf","10/28/2014","480","9780062279385","Warriors (Alex Hawke Series #8)","Ted Bell","21.37","HarperCollins Publishers","4/1/2014","480"
"10","21","1119","9780345535528","George R. R. Martin's A Game of Thrones 5-Book Boxed Set (Song of Ice and Fire series): A Game of Thrones, A Clash of Kings, A Storm of Swords, A Feast for Crows, and A Dance with Dragons","George R.R. Martin","29.81","Bantam","10/29/2013","5216","9780345535528","George R. R. Martin's A Game of Thrones 5-Book Boxed Set (Song of Ice and Fire series): A Game of Thrones, A Clash of Kings, A Storm of Swords, A Feast for Crows, and A Dance with Dragons","George R. R. Martin","30.4","Random House Publishing Group","10/29/2013","5216"
"11","24","3253","9780062242358","Good Dog: True Stories of Love, Loss, and Loyalty","David DiBenedetto","15.28","HarperWave","10/21/2014","336","9780061233937",""Live from Cape Canaveral": Covering the Space Race, from Sputnik to Today","Jay Barbree","13.8","HarperCollins Publishers","8/19/2008","336"
"12","28","1587","9780316055437","The Goldfinch: A Novel (Pulitzer Prize for Fiction) (National Book Critics Circle Award: Fiction Finalists)","Donna Tartt","17.95","Little, Brown and Company","10/22/2013","775","9780470181706","Master Visually: Excel 2007","Elaine Marmel","29.59","Wiley","3/10/2008","775"
"13","29","3169","9780425273869","Captivated By You (A Crossfire Novel)","Sylvia Day","9.99","Berkley Trade","11/18/2014","368","9781591843672","Wikinomics: How Mass Collaboration Changes Everything","Don Tapscott","11.78","Penguin Group (USA) Incorporated","9/28/2010","368"
"14","37","3191","9781476788005","Grace's Guide: The Art of Pretending to Be a Grown-up","Grace Helbig","11.65","Touchstone","10/21/2014","240","9781840786149","Windows 8.1 in Easy Steps","Nick Vandome","11.93","In Easy Steps Limited","12/10/2013","240"
"15","42","3252","9781476728209","The Mistletoe Promise","Richard Paul Evans","13.48","Simon & Schuster","11/18/2014","272","9780061864285","Zapped: Why Your Cell Phone Shouldn't Be Your Alarm Clock and 1,268 Ways to Outsmart the Hazards of Electronic Pollution","Ann Louise Gittleman","11.03","HarperCollins Publishers","10/4/2011","272"
"16","43","3204","9780525953913","Liberators: A Novel of the Coming Global Collapse","James Wesley Rawles","17.61","Dutton Adult","10/21/2014","416","9780425231067","Winter Prey (Lucas Davenport Series #5)","John Sandford","9.99","Penguin Group (USA) Incorporated","11/3/2009","416"
"17","62","1400","9780553419887","The Complete Gillian Flynn: Gone Girl, Dark Places, Sharp Objects","Gillian Flynn","28.45","Broadway Books","10/21/2014","1072","9781111530532","Java Programming: From Problem Analysis to Program Design","D. S. Malik","0.0","Cengage Learning","1/26/2011","1072"
"18","66","3191","9780307911544","The Handsome Man's De Luxe Café: No. 1 Ladies' Detective Agency (15)","Alexander McCall Smith","17.11","Pantheon","10/28/2014","240","9781840786149","Windows 8.1 in Easy Steps","Nick Vandome","11.93","In Easy Steps Limited","12/10/2013","240"
"19","69","3242","9780062325341","Flesh and Blood: A Scarpetta Novel","Patricia Cornwell","17.87","William Morrow","11/11/2014","384","9780764588457","XML For Dummies","Lucinda Dykes","19.38","Wiley","5/9/2005","384"
"20","70","3133","9781476792484","After (The After Series)","Anna Todd","9.6","Gallery Books","10/21/2014","592","9780061941030","We Are Water","Wally Lamb","10.84","HarperCollins Publishers","8/12/2014","592"
"21","74","3191","9780385538039","Beautiful You: A Novel","Chuck Palahniuk","16.41","Doubleday","10/21/2014","240","9781840786149","Windows 8.1 in Easy Steps","Nick Vandome","11.93","In Easy Steps Limited","12/10/2013","240"
"22","79","3149","9780812993868","Shopaholic to the Stars: A Novel","Sophie Kinsella","18.39","The Dial Press","10/21/2014","496","9780425247440","What Alice Forgot","Liane Moriarty","9.09","Penguin Group (USA) Incorporated","4/24/2012","496"
